battery_percent,battery_voltage,flight_mode,landed_state,heading,altitude,latitude,longitude,timestamp,elapsed_seconds,elapsed_minutes,easting,northing
53.99999619,21.98700142,stabilized,in_air,-159.5304871,13.04800034,40.6333031,-8.6604312,1596200583862,69.799,1.1633166666666668,-12.481382260341988,23.823896483061315
53.99999619,21.98700142,stabilized,in_air,-159.7309723,13.10700035,40.6333018,-8.6604317,1596200584063,70.0,1.1666666666666667,-12.543752528697993,23.751147582903123
53.99999619,21.98700142,stabilized,in_air,-160.0749054,13.20800018,40.6333003,-8.6604322,1596200584264,70.20100000000001,1.1700166666666667,-12.612979190659543,23.688327034109456
53.99999619,21.98700142,stabilized,in_air,-160.3381042,13.33200073,40.6332985,-8.6604328,1596200584465,70.402,1.1733666666666667,-12.696365694630094,23.61474010202119
53.99999619,21.97200012,stabilized,in_air,-160.4447479,13.46100044,40.6332967,-8.6604333,1596200584672,70.609,1.1768166666666666,-12.771946709423784,23.54434650629256
53.99999619,21.97200012,stabilized,in_air,-160.5244293,13.60900021,40.6332947,-8.6604338,1596200584874,70.811,1.1801833333333334,-12.851801406411484,23.46911826016666
53.99999619,21.97200012,stabilized,in_air,-160.5297852,13.76100063,40.6332927,-8.6604344,1596200585075,71.012,1.1835333333333333,-12.940472219014678,23.396473415685893
53.99999619,21.97200012,stabilized,in_air,-160.3533325,13.89500046,40.6332906,-8.6604351,1596200585277,71.214,1.1869,-13.03655861090044,23.30377474925619
53.99999619,21.97200012,stabilized,in_air,-159.7629547,13.9980011,40.6332888,-8.6604359,1596200585478,71.415,1.19025,-13.134320724986752,23.216739418770775
53.99999619,22.01600075,stabilized,in_air,-159.2126617,14.0720005,40.6332871,-8.6604367,1596200585679,71.616,1.1936,-13.227756152258435,23.119604048785945
53.99999619,22.01600075,stabilized,in_air,-158.6838989,14.11900043,40.6332857,-8.6604377,1596200585881,71.818,1.1969666666666665,-13.331683307544466,23.030714841599135
53.99999619,22.01600075,stabilized,in_air,-158.3388367,14.15100098,40.6332844,-8.6604388,1596200586082,72.019,1.2003166666666667,-13.4412229546197,22.9407285480254
53.99999619,22.01600075,stabilized,in_air,-157.6772919,14.1760006,40.6332831,-8.6604401,1596200586283,72.22,1.2036666666666667,-13.566710183335244,22.84627951326096
53.99999619,22.01600075,stabilized,in_air,-157.1102295,14.19000053,40.6332818,-8.6604418,1596200586484,72.421,1.2070166666666668,-13.724429695201117,22.74483201952814
53.99999619,22.05500031,stabilized,in_air,-156.2966309,14.177001,40.6332804,-8.6604435,1596200586685,72.622,1.2103666666666666,-13.880187405865703,22.617539063419787
53.99999619,22.05500031,stabilized,in_air,-155.752655,14.13400078,40.633279,-8.6604455,1596200586890,72.827,1.2137833333333332,-14.057676846724041,22.471035876851577
53.99999619,22.05500031,stabilized,in_air,-155.0671234,14.08400059,40.6332775,-8.6604473,1596200587092,73.029,1.21715,-14.218716557558261,22.311493429498253
53.99999619,22.05500031,stabilized,in_air,-154.5857391,14.00400066,40.6332759,-8.6604492,1596200587293,73.23,1.2205000000000001,-14.385824419355759,22.124195211587068
